tweet_id,tweet_text,label
'383836027875774464',hundreds die in a 77-magnitude pakistan earthquake http://tco/zxccgulbwc,injured_or_dead_people
'383920022214963200',rt @auradil: india &amp; pakistan amankalora enough said,not_related_or_irrelevant
'382832580489641985',god help those people who are suffering because of the quake in pakistan,sympathy_and_emotional_support
'383869149732405248',rt @harryspudding: praying for those who got injured in the earthquake in pakistan,sympathy_and_emotional_support
'383579831063314432',rt @capitaltv_news: we will provide every possible support to the earthquake victims of balochistan: cm punjab mian shahbaz sharif cap,sympathy_and_emotional_support
'383990287976386560',rt @rabeeyah: one more call from allah; ab tou sudhar jao pakistanio earthquake pakistan,sympathy_and_emotional_support
'383225018089369600',sismo earthquake - mag: 46 - 140km al suroeste de ndoi - fiji - [13:28-utc 26-09-13] http://tco/lkcnlamb13,other_useful_information
'383103922753110016',still astonished at what the earth can do in regards to the new island near pakistan amazing power my thoughts go out to those affected,other_useful_information
'383571108688957442',interior minister punjab cm and balochistan chief minister visit the quake hit areas in balochistan,other_useful_information
'383536834547949568',rt @pakstatetimes: 139 dead in mexico storm http://tco/5gqpqdktsx karachi lahore islamabad pakistan,injured_or_dead_people
'382917477787009024',@zaidzamanhamid ttp stands for terrorist tactics against pakistan,not_related_or_irrelevant
'384541370267865088',earthquake map: 37 - 154 km (96 mi) n of ocotillo ca http://tco/kdsbbqegpl,not_related_or_irrelevant
'383903336203710464',usgs alert m 15 central california: september 28 2013 10:25:43 gmt http://tco/7bowb6pmyw earthquake tsunami prayfromjapan,not_related_or_irrelevant
'383627149355139072',rt @gfarooqi: women victims of earthquake are more needy female volunteers needed in awaran http://tco/wg96pvbmvn,donation_needs_or_offers_or_volunteering_services
'384670122566115329',earthquake of m 47 owen fracture zone region http://tco/j9wjdyhtsn,other_useful_information
'383669965464694785',earthquake pakistan: global map of southwestern pakistan - land use (26 sep 2013) http://tco/ep1psbvctm crisismanagement,other_useful_information
'384819864093081600',new earthquake mb 54 tonga: magnitude mb 54 region tonga date time 2013-09-30 22:41:030 utc location http://tco/8evalonmpn,other_useful_information
'383101849529643008',rt @aey: a photo by me taken during earthquake featured in @demotix at http://tco/qc6htdi402,other_useful_information
'383869759906779136',someone asked how they could help the pakistan earthquake survivors this is a good charity organization that i http://tco/9oulpeos0k,donation_needs_or_offers_or_volunteering_services
'383933896187846656',another quake jolts shattered balochistan district http://tco/ahl4l8jkyp via @baluchsarmachar,other_useful_information
'383093986304352256',rt @mansoorgeonews: cm balochistan returning back today earthquake,not_related_or_irrelevant
'383665851691319296',usgs reports a m49 earthquake 104km nne of awaran pakistan on 9/27/13 @ 18:08:41 utc http://tco/crqbclzqyq quake,other_useful_information
'383936360232415232',rt @anasmallick: more devastation in mashakhel awaran as new 72 magnitude earthquake hits days after a temblor in the same region left,other_useful_information
'384610613882023936',teampya made deliveries to earthquake hit bela sri malaar and awaran total destruction reported and zero aid accessed donatepya,infrastructure_and_utilities_damage
'383863938833604608',earthquake: m 30 - north-america united states [alaska] whittier: preliminary earthquake report: date/tim http://tco/cejwyvbwkl,other_useful_information
'384795891720552448',pakistan nasa releases images of new island formed in pakistan earthquake - the independent http://tco/oguxi8p3r6,other_useful_information
'382891693176930304',atlantis theories welcomed rt @anupkaphle: heres the island that rose from the sea after pakistan earthquake http://tco/ucekdqi52u,other_useful_information
'384675844691472384',rt @imagecatinc: interesting article in @wireduk on how ai twitter &amp; digital volunteers collaborated to respond after earthquake http://t,donation_needs_or_offers_or_volunteering_services
'384011496558428160',rt @baloch_istan: why @razarumi tweeting against pakistan state and army when army is busy in relief and rescue work in balochistan ear,donation_needs_or_offers_or_volunteering_services
'382855724881043456',quetta: at least 421 people have been killed 21 thousand houses affected due to earthquake in balochistan chairman ndma says,injured_or_dead_people
'383987639801487360',rt @earthalerts: earthquake: m 34 - caribean sea puerto rico [culebra municipio] culebra: preliminary earthquake report: d http://tc,other_useful_information
'382851499568951296',@asmashirazi @hamidmirgeo @ajenglish pakistan government not letting un agencies officially respond to massive earthquake in balochistan,other_useful_information
'383834248060223488',earthquake m 32 59km nnw of charlotte amalie us virgin islands: saturday september 28 2013 05:44:32 ut http://tco/qob0wagi9w,other_useful_information
'383319532691259392',rt @tearfund: please pray for all those affected by tuesdays earthquake in pakistan which killed more than 320 people http://tco/kvcog,sympathy_and_emotional_support
'382968764494381056',@etribune: balochistan earthquake: four survivors receive medical aid at chk http://tco/ztnyvaxzsj civilhospital,donation_needs_or_offers_or_volunteering_services
'384312730129158144',pakistan ispr employed cretinzaid hamid warns he(ie army)will deal with pti like he deals with kharijis(ie ttp) http://tco/yeos8easev,not_related_or_irrelevant
'383874409355685888',rt @yusrasaskari: earthquake jolts sindh and balochistan again tremors felt in karachi and awaraan as well pakistan,other_useful_information
'383283374481506304',an earthquake measuring 61 on the richter scale has struck off the shore of southern mexico and near guatemala the us (usgs) says,other_useful_information
'383282848012439552',rt @anasmallick: day3 &amp; cm balochistan still in london despite of a massive earthquake; had this been ik pti or kpk things would have be,not_related_or_irrelevant
'382954015807787008',cws emergency response team is on standby and assessing the situation after strong pakistan quake http://tco/5jeiyxwjh4,other_useful_information
'384996134705307648',sismo earthquake m 23 60km sw of valdez alaska http://tco/tdhe33vadt,other_useful_information
'383211999603085314',(an) 40 40 saturn 33 20:20 tribulation 20:20 earthquake 20:20 tsunami 20:20 deathcard2/3 of japan20:20 wickedmanifest 72/11,other_useful_information
'384773985709588480',@changemakers is inviting businesses 2 enter a comp to help women in mena &amp; particularly in afghanistan pakistan find work womenwork,not_related_or_irrelevant
'383247575195058176',rt @emilymanna: 12 dead in border clashes before india/pakistan pms meet http://tco/swdqktivfh,injured_or_dead_people
'382823099097300993',16 magnitude earthquake 30 mi from barstow ca united stateshttp://tco/pgleb4e1gy,other_useful_information
'384747733145227264',welcome to roshan pakistan as petrol prices rise to 114 rs per liter and electricity rate increase 6 rs per unit shairaya,not_related_or_irrelevant
'382974701767000064',rt @shali_baloch: awaran after earth quake balochistan http://tco/hy3wozhzak,other_useful_information
'382919900169113600',rt @ayishabaloch: army as usual the first ones to reach for rescue operations here in balochistan earthquake,other_useful_information
'382956128239222784',rt @qasimalirazaali: mqm introduced service in politics of pakistan and its charity wing kkf always in front line to help needy person,donation_needs_or_offers_or_volunteering_services
'382912719684243456',most of us are well aware that wa state is earthquake country learn the needed prep to give you peace of mind http://tco/1gx9umplaj,sympathy_and_emotional_support
'384760628767780865',earthquake: m 32 - north-america united states [hawaii] kalaoa: preliminary earthquake report: date/time: http://tco/odmjdomfzw,other_useful_information
'384294471409496064',"@shkhrasheed @aqpk @mubasherlucman @hamidmirgeo @zaidzamanhamid @najamsethi "" pakistan is at war with india &amp; usa """,not_related_or_irrelevant
'383077229275516928',earthquake m 44 off the coast of southeastern alaska http://tco/hj1ceokqy6,other_useful_information
'383889711548215296',a birds eye view of earths newest island http://tco/0ftxo7hvja via @timeworld baluchistan earthquake pakistan,other_useful_information
'384175062552547328',earthquake: m 41 - south-america chile [antofagasta] calama: preliminary earthquake report: date/time: 29 http://tco/t2rtt2cooi,other_useful_information
'382863063818317824',"""@bbcbreaking: at least 328 people are known to have died in powerful earthquake in pakistan hundreds more injured http://tco/zayn3ayqwv""",injured_or_dead_people
'383944452286324738',rt @balochtawar: please help the earthquake victims directly instead of pakistani army or government,donation_needs_or_offers_or_volunteering_services
'382877511933100033',mqm pakistan death toll rises to 328 in awaran earthquake: awaran: the death toll from a powerful earthquake http://tco/v5iyvc8xtn,injured_or_dead_people
'382841579381092352',pakistan: death toll reaches over 250 in a powerful earthquake in south-western province,injured_or_dead_people
'384614495256977408',on 30th september 2009 - a 79 magnitude earthquake strikes just off the coast of sumatra killing around 1100 in indonesia,injured_or_dead_people
'384003493972815872',sismo earthquake m 26 79km nnw of road town british virgin islands http://tco/ngl9mam3yc,other_useful_information
'383090514758610944',348 dead 500 injured and rising you are in my prayers balochistan earthquake,injured_or_dead_people
'383315199706402816',video: kkf send relief goods for balochistan earthquake victims reliefbykkf mqm pakistan,donation_needs_or_offers_or_volunteering_services
'382903626131177473',@radiopakistan 41m international community has offered assistance4the people affected by earthquake in balochistanbut it must reach here,donation_needs_or_offers_or_volunteering_services
'384410721422815232',warning: barking racism ahead mt @checkupcbc whats your reaction to the islamist attacks in kenya pakistan and nigeria,not_related_or_irrelevant
'383867786612985856',this was not aftershock but a new earth quake chief meteorologist told to media pakistan sindh balochistan http://tco/zbynj20ahi,other_useful_information
'383148981372878848',pakistans earthquake mountain: the island that appeared from the sea - http://tco/1hfqms6emm | http://tco/mhrgr7eszz | pakistan,other_useful_information
'382839150358978560',death toll in pakistan earthquake reaches 210,injured_or_dead_people
'383889868423581696',magnitude 68 quake strikes pakistan - usgs see more news on http://tco/ck4yjj127w pakistan earthquake,other_useful_information
'383034908429406208',earthquake: m 44 - south-america chile [antofagasta] san pedro de atacama: preliminary earthquake report: http://tco/qt6ruez8xx,other_useful_information
'383961239552294912',rt @mehrtarar: balochistanearthquake entire villages have been wrecked almost 05 mil people affectedpls help the victims in whatever yo,donation_needs_or_offers_or_volunteering_services
'383888888671899648',balochistan needs our help :(,donation_needs_or_offers_or_volunteering_services
'383195767751843840',"its so sad =o( makes u think whats valuable in life""@ajelive: quake survivors desperate for food &amp; water http://tco/bievmnmzol pakistan",donation_needs_or_offers_or_volunteering_services
'384015219699093504',rt @f_b_area_mqm: kkf send another relief goods truck for balochistan earthquake victims reliefbykkf mqm pakistan http://tco/pigvmur,donation_needs_or_offers_or_volunteering_services
'383899053416660992',the ticking time bomb beneath quetta earthquake http://tco/4csut67jyk,caution_and_advice
'383135122934878208',usgs reports a m26 earthquake 20km sse of redoubt volcano alaska on 9/26/13 @ 7:39:54 utc http://tco/cwmeuzqgwe quake,other_useful_information
'384394790579601408',rt @msf_uk: second quake in pakistan: msf waiting for safe passage to arawan area concerned about potential new casualties,other_useful_information
'383898090974887936',rt @anjumkiani: pak armys generals chalking out strategy for rescue&amp; relief operations for the earthquake hit areas http://tco/beea6xidq,other_useful_information
'382866535707987968',rt @reutersindia: death toll from earthquake in southwestern pakistan rises to 327 people - local officials,injured_or_dead_people
'383940253720932353',relief nt reaching fault of india (bla)earthquake fault of us funded harpbth fault of conspiracy funded by israel balochistan seen by pak,not_related_or_irrelevant
'383960180838633472',rt @kaleemnet: @shkhrasheed sir noorey ko kia parwa munshi kehta hey aor $ imf se a rahey hien ye paisey earthquake wali awam ko deythey,not_related_or_irrelevant
'384536856337317889',rt @chiltan: message from awaran @zameer0201 if any1 wants 2deliver aid may easily proceed even in strongest hold of baloch separatists n,other_useful_information
'383873928642699264',rt @cnbcpakistan: breaking: magnitude 70 earthquake rocks karachi and other parts of balochistan and sindh,other_useful_information
'384166936663187456',rt @nighatdad: pakistan earthquake: hundreds dead in balochistan http://tco/8jittuif23 awaran balochistan earthquake pakistan,injured_or_dead_people
'383867144502386688',im either high on sugar or its the earthquake dizzy earthquake,not_related_or_irrelevant
'382975645476610048',this happened today pakistan earthquake2013 pakistanearthquake prayers http://tco/jxcsvg0ehi via @tasneemn,sympathy_and_emotional_support
'384585471226937344',:land mine bomb blast in deenari patt area of occupied balochistan 2 peoples have been criticaly injured,not_related_or_irrelevant
'384191163718057984',@bdutt paid journalists who always sing praise for pakistan now have problems wid pak cause her lie got exposed hypocrisy dehatiaurat,not_related_or_irrelevant
'384566068703793152',m67 - 81km ne of lesperance rock new zealand 2013-09-30 14:55:54 jst http://tco/2x0rplmthk earthquake sismo http://tco/fxuxwjrntw,other_useful_information
'383886464397766656',how to help balochistan earthquake vicitims please share &amp; pray for all pakistan http://tco/ayfeenkq72 http://tco/xgydboalgd,donation_needs_or_offers_or_volunteering_services
'383054464539574272',rt @thejakartaglobe: pakistan quake death toll surges above 300 http://tco/9lfarnrk2v,injured_or_dead_people
'383868961827221504',[@dunyatv] one person killed alleged target killer arrested in karachi http://tco/rwug3xrrtb karachi pakistan,not_related_or_irrelevant
'383946715730309121',rt @erummanzoor: people who wanna help earthquake affectees in baluchistan can contact @asimbajwaispr,donation_needs_or_offers_or_volunteering_services
'383590658642305024',death toll in balochistan earthquake rises to 515 http://tco/dugyrliuhr,injured_or_dead_people
'383217662962044928',rt @earthalerts: earthquake: m 3 - europe italy [calabria] soverato superiore: preliminary earthquake report: date/time: 26 http://tc,other_useful_information
'383856879652204545',usgs reports a m13 earthquake 15km se of anza california on 9/28/13 @ 7:29:28 utc http://tco/cuf4fzczok quake,other_useful_information
'382974725578031104',death toll reaching 327 in the recent earthquake in pakistan may allah bless the affecteesameen devastating earthquake pakistan,injured_or_dead_people
'383902581681954816',rt @jerometaylor: breaking: usgs reporting another quake in baluchistan this time 68 14km depth 27263n 65587e pakistan,other_useful_information
'384576691709808641',@pacificbware:: nz rt @equakea: earthquake map: 67 - kermadec islands new zealand http://tco/vshupj4h6z http://tco/u8ft2bivav,other_useful_information
'384386367364816896',earthquake m 15 central california http://tco/pvexj7ai99,other_useful_information
'383018933122772992',me when earthquake dropssnl kristinwiig earthquake https://tco/kevkgusgo4,not_related_or_irrelevant
'383876838587891712',another strong jolt of earthquake hit the baluchistan province of pakistanmany houses wr destroyedmany civil remained under collapsed,infrastructure_and_utilities_damage
'383563771135803392',nawazsharif establishes a fund for assistance and relief of earthquake victims of balochistan pmln pakistan dunyatv,donation_needs_or_offers_or_volunteering_services
'382892438949752832',rt @rabail26: more than 328 dead 400 injured because of 78 magnitude earthquake in 6 districts of balochistan http://tco/j6yqkl9c2l,injured_or_dead_people
'384762939946713089',implementing partner national rural support programme (nrsp) sets up our tents in pakistan after 2 earthquakes hit http://tco/wne74sxmca,other_useful_information
'384599891650957312',rt @anasmallick: west of our country hit by a massive earthquake and people of the islamic republic of pakistans prioritize to attend a c,other_useful_information
'383808148076638208',pakistannews one dead several injured as bus overturns in orangi town: karachi: a man was killed and severa http://tco/ljoyampazy,injured_or_dead_people
'383986956041859073',balochistan at least 12 dead in powerful new balochistan earthquake: officials: a http://tco/7s4clwpcte pakistan,injured_or_dead_people
'383593518796513281',magnitude 18 earthquake 483 km ne of pinnacles ridge nv http://tco/qrxpvlpikc,other_useful_information
'383558640290254848',"mt ""@radiopakistan: a paf c-130 transport aircraft dropped relief goods in earthquake affected awaran area of balochistan pakistan""",donation_needs_or_offers_or_volunteering_services
'384788520226680832',rt @officialmqm: pic12: prayers held for pakka qila hyderabadmassacre at lal qila ground 90 karachi pakistan http://tco/qkarodkylh,sympathy_and_emotional_support
'382952457371803648',rt @alertnet: magnitude 68 earthquake strikes off southern coast of peru http://tco/touht6yqdr,other_useful_information
'382836180070727680',rt @tariq_vaid: be it france or uk muslim girls are fighting 4 their rights 2 wear hijab in schools/colleges but in pakistan its the opp,not_related_or_irrelevant
'382996946379485185',usgs reports a m09 earthquake 10km wnw of cobb california on 9/25/13 @ 22:32:57 utc http://tco/c5iueegipx quake,other_useful_information
'383863604354633729',68 - 96km nne of awaran pakistan http://tco/6kah5drsr2 please stay safebe careful of aftershocks,caution_and_advice
'383968110086062080',usgs breaking m 20 5km s of volcano hawaii http://tco/vejtxuo1ww pasthour 2 earthquake tsunami prayfromjapan,other_useful_information
'383881813141495808',rt @a2msays: after blasts and firings the new cliche is earthquake :s,not_related_or_irrelevant
'384063002254667776',rt @kaleemaltafi: 68 magnitude earthquake in pakistan tremors felt in and around delhi earthquake,other_useful_information
'383140089637117952',rt @jud_cyberteam: ameer jamat ud dawa engrnaveed qamar arrived with releif goods in earthquake region of awaran judreleif http://t,donation_needs_or_offers_or_volunteering_services
'384882915642855424',23 magnitude earthquake 4 mi from daly city ca united stateshttp://tco/gnnfmdmkxs,other_useful_information
'384182401045241856',earthquake m 25 central alaska: september 29 2013 04:44:01 gmt http://tco/bi81v7rhe7,other_useful_information
'383894268001394688',"earthquake ""we nevr punish ppl unless weve sent a messenger"" quran promised messiah writes ahmadiyya islam http://tco/iaa9jgsuzg",not_related_or_irrelevant
'382835409358553088',question for pmln drmalikbaloch + pm ns is balochistanearthquake on the agenda of your govt pakistan balochistan earthquake,not_related_or_irrelevant
'383128371401482240',usgs alert 61 - offshore chiapas mexico: date: thu 26 sep 2013 06:46:04 utc http://tco/wqsnuc4mqu earthquake tsunami zuto,other_useful_information
'384610826415390720',pakistan quake survivors struggle to cope http://tco/shgwaozb1u earthquake video,displaced_people_and_evacuations
'383891721169666048',earthquake m 32 wyoming http://tco/dxi45aoxoy,other_useful_information
'382885155251036160',strong quake in pakistan kills more than 250 people http://tco/ficc93edfl beachlovertalk earthquake pakistan islamabad news twitter,injured_or_dead_people
'384030441725915136',editorial: earthquakes and aid http://tco/ebrndzkgxc earthquake,other_useful_information
'384972764555538432',earthquake m13: central alaska http://tco/re35mp11x2,other_useful_information
'383629387276767232',rt @munasiddiqui: watching the baluchistan earthquake footage and am astounded people living in mud huts barren land a forgotten corne,sympathy_and_emotional_support
'384907037991116800',rt @asimbajwaispr: update earthquake: 300 soldiers busy in rescue as of nowstrength will grow to 1000 by late morning 40 deaths being re,injured_or_dead_people
'384706436132913152',rt @erummanzoor: india &amp; others dont want negotiation b/w ttp &amp; pakistan shud take place that is y they 1st killed ttps leader &amp; then,not_related_or_irrelevant
'383519048543535104',"balochistan earthquake: magnitude 5 aftershock hits awaran http://tco/yqwrgp900i"" pakistan via @geonews_english",other_useful_information
'383476065550606336',rt @sirzaidhamid: earthquake in balochistan tremors felt in delhi clear proof of indian involvement in balochistan,other_useful_information
'383575325524770816',rt @allaboutmqm: photoalbum: kkf send relief goods for balochistan earthquake victims reliefbykkf mqm pakistan http://tco/wznedz1bsf,donation_needs_or_offers_or_volunteering_services
'382880817149526017',a small island appears after a massive quake in pakistan near gwadar these lands are incredible prayforpakistan http://tco/p7ayrgmndq,other_useful_information
'383614092197371904',rt @newsbreaker: 515: number of dead in this weeks pakistan earthquake rises http://tco/wdh3qdqqwf,injured_or_dead_people
'383260664476995584',rt @mansoorgeonews: earthquake death toll reaches 355,injured_or_dead_people
'384232854986555392',earthquake m 47 24km nw of kalumpang indonesia: sunday september 29 2013 00:20:03 utcsunday september 2 http://tco/sr2liu6beh,other_useful_information
'382915749788278784',rt @stevegrzanich: more: usgs downgrades earthquake magnitude to 66 epicenter s of acari peru no reports of damage yet,other_useful_information
'383239204882239488',earthquake m 48 fiji islands region http://tco/dxg6a2vzzu tomohonkotacom,other_useful_information
'383524796245360640',pakistan 17 killed in bus bombing http://tco/cfe0brb3eq via @jerusalem_post,not_related_or_irrelevant
'384373285242159104',usgs reports a m12 earthquake 7km wnw of the geysers california on 9/29/13 @ 17:43:03 utc http://tco/riazqvdnse quake,other_useful_information
'383294709348962304',seismologist says pakistan quake island unlikely to last long http://tco/cumgbirc2s quake earthquake,other_useful_information
'384185025006030848',rt @ssid1983: @paklesbian @hinduidf @rahsrilanka @smitaprakash @vikram_sood like in 1971we will kick pak a$$ again an help balochistan g,not_related_or_irrelevant
'383227938860040192',earthquake: m 46 - pacific ocean - east tonga [tongatapu] havelu: preliminary earthquake report: date/tim http://tco/g0rbsqcwbw,other_useful_information
'383169613170999296',rt @adnanology: earthquake : help and support your brothers in need pakistan,sympathy_and_emotional_support
'383711150874955776',usgs reports a m17 earthquake 13km w of progreso mexico on 9/27/13 @ 21:50:56 utc http://tco/j3gyjdo1so quake,other_useful_information
'383224654217105408',pakistani villagers reel from quake http://tco/ud7h32ib6c quake earthquake,other_useful_information
'384581322448326656',new earthquake pastday m 27 puerto rico region http://tco/sa0dfzwrd5,other_useful_information
'383876744626712576',earthquake: dc awaran says several houses collapsed in quake of 72 magnitude,infrastructure_and_utilities_damage
'383237347963195392',rt @mqmunit146: @twitter news: mqm chief altafhussain appeals to philanthropists for generous donations earthquake kkf pakistan http:/,donation_needs_or_offers_or_volunteering_services
'383187374332600320',awaiting aid: people affected by balochistan earthquake face growing problems as response teams struggle to help http://tco/txlf33fuq6,donation_needs_or_offers_or_volunteering_services
'383131845639929856',karachi: dead body of 14-year-old girl recovered from sea view pakistan,injured_or_dead_people
'384362609837113345',rt @juan_collio: haarp attack stgo pon chile today sismo earthquake chemtrail nibiru ufo ovni lepongo http://tco/mcvxe5wzei,not_related_or_irrelevant
'383306419984150529',rt @shahzadtirmizi: aamir sohail said: misbah has proved himself by performing consistently well he even deserves to play t20i for pakis,not_related_or_irrelevant
'383865578965856256',one again heavy earthquake in hyderabadsindh awaran sindh and baluchistan,other_useful_information
'384651905340682241',of course they would now turn to their sole messiah the pta that shares their bigotry for rescue pakistan censorship,not_related_or_irrelevant
'384127425631625216',22+ dead as powerful new earthquake hits pakistan http://tco/ax7siw3kzw,injured_or_dead_people
'383966285044125696',68 earthquake || pakistan http://tco/q6gu0i9id5,other_useful_information
'384569395621953537',no words are needed iraq libya egypt kashmir pakistan afghanistan yemen bangladesh syria palestine &amp; so on http://tco/wc5jt0iaid,not_related_or_irrelevant
'383872359653855232',pakistan: 74-magnitude earthquake - http://tco/dmwwqpqr0t,other_useful_information
'384713968683868160',rt @mrarq_news: pakistan: dg ispr says 476 people died and 425 received injuries in the recent earthquake in balochistan fb mrarq info,injured_or_dead_people
'383327421484658688',silence: earth is talking http://tco/nkuxwownax - climatechange globalwarming earthquake hurricane environment,other_useful_information
'384469865530396672',rt @ajelive: usgs: new quake measuring 68 in magnitude occurred in pakistans balochistan district of awaran | developing: http://tco/q,other_useful_information
'383060869069799424',rt @unocha: pakistan earthquake: @un &amp; humanitarian partners stand ready to support govs ongoing relief effort if requested - http://tco,donation_needs_or_offers_or_volunteering_services
'384380921061056512',@razarumi after 1000s of innocents killed in kpk there shud be popular armed action against tbn:concept of badalbut why still notpakistan,injured_or_dead_people
'383909732781539328',bbcs @marklowens at protests over goldendawn party arrests +@aleemmaqbools on island created by pakistan quake: thenewsroom live now,other_useful_information
'383634222331592704',rt @ha5an_: mqm has no mandate in balochistan; but kkf amongst the first responders for earthquake victims im proud of my quaid relie,donation_needs_or_offers_or_volunteering_services
'383128714844069888',rt @sadnan9: kkf send relief goods for balochistan earthquake victims mqm http://tco/va6f2m9n9i reliefbykkf via @sharethis,donation_needs_or_offers_or_volunteering_services
'383852352601473024',bbc news - satellite measures pakistan quake island http://tco/lrywlbsva0 geology,other_useful_information
'384223728877305856',deadly blast rocks pakistans northwestern city of peshawar http://tco/nhfm81oyhy via @alarabiya_eng,other_useful_information
'383059384449769472',intresting trend on twitter: india letshaveamankiashawithtalibantoo earthquake balochistan pakistan,not_related_or_irrelevant
'383112728736317440',usgs reports a m09 earthquake 5km wnw of cobb california on 9/26/13 @ 6:14:06 utc http://tco/bya5jjqtcu quake,other_useful_information
'384320878332628992',"""@pakmilitarynews addresses of pakarmys collection points for pkrelief items for earthquake affected &gt; http://tco/yb7y5cbqh2 pakistan",other_useful_information
'384058119569281024',rt @realzainabjamil: war &amp; dialogue for peace in pakistangood topic &amp; good discussion going on in @insafradio with rj @ubaid_imran,not_related_or_irrelevant
'384056879724650496',rt @ubaid_imran: thanks friends for appreciating show tonight @insafradio belongs to its listeners naya pakistan insha allah,not_related_or_irrelevant
'383441419823611904',rt @msnarabia: korat pakistan hit by 78-magnitude earthquake: usgs http://tco/plgdfxyqo7,other_useful_information
'383111645859311616',five indian soldiers and six policemen dead in indian occupied kashmir pakistan http://tco/es7w944i9s,injured_or_dead_people
'384571092054343680',youngsters also working with relief and donation camps voluntarily for balochistan earthquake victims really appreciatble effort pakistan,donation_needs_or_offers_or_volunteering_services
'384067838610120704',rt @madina_e_sani: 3 fc personnel martyred &amp; 2 others injured during a clash with terrorists 4 terrorists sent to hell panjgur balochis,not_related_or_irrelevant
'384015897557352448',according to undp earthquake update: death toll rises to 515 | balochistan quetta awaran pakistan,injured_or_dead_people
'383365425914195969',prayers for everyone who has been affected by the earthquake in pakistan,sympathy_and_emotional_support
'384788981704949760',rt @officialmqm: pic9: prayers held for pakka qila hyderabadmassacre at lal qila ground 90 karachi pakistan http://tco/fw9ypuy5hi,sympathy_and_emotional_support
'383608800869363712',pakistan quake appeal to militants http://tco/2oslghgvzw,not_related_or_irrelevant
'383107254041337856',drhafeez president akf left from bela to awaraan the most quake-affected area with 3relief trucks 10ambulances and 50volunteers awaran,donation_needs_or_offers_or_volunteering_services
'382863778590638080',rt @tariq_vaid: bloodhelp | ab -ve blood urgently required at lahore general hospital lahore pakistan | contact 0345-842-9933 | /via @n,donation_needs_or_offers_or_volunteering_services
'382847950021353472',"@eu_echo @un ""@veengasj: awaran is looking for help balochistan""",donation_needs_or_offers_or_volunteering_services
'383600019695501312',abdul quddos bazanjo: we urged militants not to attack rescue teams as people of balochistan need relief,other_useful_information
'383161529966665728',rt @unocha pakistan earthquake update: over 80% of mud houses in awaran district balochistan reportedly damaged - http://tco/i3wtpgel4k,infrastructure_and_utilities_damage
'384504969077878784',dpo awaran says two rockets fired at fc checkpost in earthquake hit city no loss of life reported balochistan,other_useful_information
'384668377278472192',earthquake m 50 142km nnw of kandrian papua new guinea: monday september 30 2013 12:25:25 utcmonday sep http://tco/sy7kmndf4u,other_useful_information
'384380044883136512',51 earthquake sun sep 29 12:39:15 cdt 2013 near southeast indian ridge http://tco/jyqw2wmqu5,other_useful_information
'384251099873419265',2013-09-29 09:01:26 utc | at 2km ne of wofford heights california 35718n 118439w | 15 sr depth 270km earthquake,other_useful_information
'384731764775612416',meeting this morning what to do in case of a volcano or earthquake,caution_and_advice
'383067494862188544',earthquake ml 41 eastern turkey http://tco/bobpojsukq tomohonkotacom,other_useful_information
'383615318255349760',imagery: damage assessment for gajar area awaran district balochistan prov pakistan (9/26/13 22:00gmt) @unosat http://tco/qcn5n4iq1u,infrastructure_and_utilities_damage
'383554163264593920',17 magnitude earthquake 8 km from milpitas ca united stateshttp://tco/kthdkvd6nc,other_useful_information
'384225075076923392',usgs alert m 26 southern yukon territory canada http://tco/lu5lpmqpnt pastday earthquake tsunami prayfromjapan,other_useful_information
'384551204384022529',usgs reports a m0 earthquake 15km ese of yosemite valley california on 9/30/13 @ 5:31:31 utc http://tco/pxkwu9ysjj quake,other_useful_information
'384816048719298560',rt @meronhathor: islamists are beyond pathetic and disgusting prayers for all the innocent lives lost in nigeria egypt pakistan http://,not_related_or_irrelevant
'384418440192090112',rt @pacificbware: kuril islands rt @equakea: earthquake: (gmt) m 53 kuril islands http://tco/cfw4ixgt8b,other_useful_information
'383076873615314944',rt @saimamohsin: no emergency or surgical medical facilities in awaran - seriously injured have to be airlifted out 264 dead more than 4,injured_or_dead_people
'383796474481758208',one dead several injured as bus overturns in orangi town pakistan,injured_or_dead_people
'383112632665767936',pakistan earthquake death toll rises to 350 http://tco/s4cvjthzsc pakistan,injured_or_dead_people
'382934202632900608',rt @aqpk: terrorists harbyar/brahamdagh enjoy cia+indian $$ in uk swiss while pakmilitary busy saving balochistan after earthquake |,not_related_or_irrelevant
'384965514768179200',rt @foxylady5555: no nato no war we dont kill for you no more http://tco/eurh0gtga0music fukushima earthquake japan tsunami,not_related_or_irrelevant
'384700304043700224',rt @defender_pk: altafhussian appeal to mqms workers of kpk to donate blood for injured people http://tco/4cpiiicjiv savepeshawar pa,donation_needs_or_offers_or_volunteering_services
'383817890555645952',usgs alert m 11 southern california: september 28 2013 04:52:34 gmt http://tco/7jfmmwmxud earthquake tsunami prayfromjapan,other_useful_information
'384824437251792896',magnitude 31 earthquake in sweetwater county southwest wyoming http://tco/khsirqsbxo quake earthquake,other_useful_information
'383615040152039424',rt @jipofficial: drhafeez president akf left bela to awaran the most quake-affected area with 3 relief trucks10 ambulances &amp; 50 volunt,donation_needs_or_offers_or_volunteering_services
'383186884262105088',rt @umarcheema1: another two islands emerge off coast http://tco/ylz6fsnhnc earthquake looks like a planned move to raise islands for bah,not_related_or_irrelevant
'383870656468623360',another big earthquake shake pakistan 68 http://tco/fhafustjfi,other_useful_information
